Country Name,Country Code,Indicator Name,Indicator Code,1970,1980,1990,2000,2010,2016,2017
Bahrain,BHR,"Trademark applications, direct nonresident",IP.TMK.NRES,195,744,817,2783,1660,7532,
Bahrain,BHR,"Patent applications, residents",IP.PAT.RESD,,,,,,6,
Bahrain,BHR,"Patent applications, nonresidents",IP.PAT.NRES,20,47,,,,171,
Bahrain,BHR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,205,210.6,
Bahrain,BHR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Bahrain,BHR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Bahrain,BHR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
"Bahamas, The",BHS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,6.808285497,0.001796118885,,
"Bahamas, The",BHS,High-technology exports (current US$),TX.VAL.TECH.CD,,,,7208849,3454,,
"Bahamas, The",BHS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
"Bahamas, The",BHS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
"Bahamas, The",BHS,"Trademark applications, total",IP.TMK.TOTL,400,436,588,,,1406,
"Bahamas, The",BHS,"Trademark applications, direct resident",IP.TMK.RESD,12,21,48,,,425,
"Bahamas, The",BHS,"Trademark applications, direct nonresident",IP.TMK.NRES,388,415,540,,,981,
"Bahamas, The",BHS,"Patent applications, residents",IP.PAT.RESD,,,2,,,3,
"Bahamas, The",BHS,"Patent applications, nonresidents",IP.PAT.NRES,60,,25,,,34,
"Bahamas, The",BHS,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,8.8,14.4,
"Bahamas, The",BHS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
"Bahamas, The",BHS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
"Bahamas, The",BHS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,3100000.003,3200000,14200000,10570000,22875962.77,
Bosnia and Herzegovina,BIH,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,2.581811569,2.610686633,
Bosnia and Herzegovina,BIH,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,70648090,93494459,
Bosnia and Herzegovina,BIH,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Bosnia and Herzegovina,BIH,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Bosnia and Herzegovina,BIH,"Trademark applications, total",IP.TMK.TOTL,,,,4111,4243,3787,
Bosnia and Herzegovina,BIH,"Trademark applications, direct resident",IP.TMK.RESD,,,,104,298,328,
Bosnia and Herzegovina,BIH,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,4007,3945,3459,
Bosnia and Herzegovina,BIH,"Patent applications, residents",IP.PAT.RESD,,,,31,56,60,
Bosnia and Herzegovina,BIH,"Patent applications, nonresidents",IP.PAT.NRES,,,,242,9,6,
Bosnia and Herzegovina,BIH,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,494.5,508.5,
Bosnia and Herzegovina,BIH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Bosnia and Herzegovina,BIH,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,15124105.31,13046125.12,11614987.26
Bosnia and Herzegovina,BIH,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,5468247.411,7831871.701,8759802.107
Belarus,BLR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,3.829054522,3.032501013,4.694039462,
Belarus,BLR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,182809700,406565000,605644400,
Belarus,BLR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Belarus,BLR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Belarus,BLR,"Trademark applications, total",IP.TMK.TOTL,,,,5847,10346,7213,
Belarus,BLR,"Trademark applications, direct resident",IP.TMK.RESD,,,,1344,3921,1768,
Belarus,BLR,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,4503,6425,5445,
Belarus,BLR,"Patent applications, residents",IP.PAT.RESD,,,,994,1759,455,
Belarus,BLR,"Patent applications, nonresidents",IP.PAT.NRES,,,,204,174,66,
Belarus,BLR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1056.6,936.7,
Belarus,BLR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.7224,0.69551,,
Belarus,BLR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,900000,8500000,27500000,32300000
Belarus,BLR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,2700000,102700000,125700000,156900000
Belize,BLZ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,1.90E-05,,,
Belize,BLZ,High-technology exports (current US$),TX.VAL.TECH.CD,,,,4,,,
Belize,BLZ,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Belize,BLZ,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Belize,BLZ,"Trademark applications, total",IP.TMK.TOTL,,,,,,857,
Belize,BLZ,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,98,
Belize,BLZ,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,759,
Belize,BLZ,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Belize,BLZ,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,37,
Belize,BLZ,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,11,5.5,
Belize,BLZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Belize,BLZ,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,3750000,,,,
Belize,BLZ,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,250000,2920196.015,1382149.283,2625094.432,3585358.784
Bermuda,BMU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,47.43966044,
Bermuda,BMU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,1244848,
Bermuda,BMU,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Bermuda,BMU,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Bermuda,BMU,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Bermuda,BMU,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Bermuda,BMU,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Bermuda,BMU,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Bermuda,BMU,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Bermuda,BMU,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
Bermuda,BMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.20846,,
Bermuda,BMU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,3272.417824,125000,
Bermuda,BMU,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,8796579.651,8465161.027,
Bolivia,BOL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,39.99100093,8.397571004,4.457497004,
Bolivia,BOL,High-technology exports (current US$),TX.VAL.TECH.CD,,,,157943440,37069777,15493718,
Bolivia,BOL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,25.96225,,
Bolivia,BOL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,71.94666,165.95426,,
Bolivia,BOL,"Trademark applications, total",IP.TMK.TOTL,1640,2094,1365,5371,5993,7923,
Bolivia,BOL,"Trademark applications, direct resident",IP.TMK.RESD,140,79,214,662,1678,3000,
Bolivia,BOL,"Trademark applications, direct nonresident",IP.TMK.NRES,1500,2015,1151,4709,4315,4923,
Bolivia,BOL,"Patent applications, residents",IP.PAT.RESD,20,8,,,,12,
Bolivia,BOL,"Patent applications, nonresidents",IP.PAT.NRES,179,117,,,,241,
Bolivia,BOL,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,78.1,95.1,
Bolivia,BOL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.28744,,,
Bolivia,BOL,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,1600000,2804000,24183112.91,24466359.63
Bolivia,BOL,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,2000000,3200000,5000000,19805000,99382292.88,105374552.2
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,6.460878493,18.72725987,11.22417166,13.44870632,
Brazil,BRA,High-technology exports (current US$),TX.VAL.TECH.CD,,,1053130596,5990406897,8213045702,9775328335,
Brazil,BRA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,336.357,644.74743,,
Brazil,BRA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,420.25426,698.10212,,
Brazil,BRA,"Trademark applications, total",IP.TMK.TOTL,32344,46711,63880,108229,127692,166368,
Brazil,BRA,"Trademark applications, direct resident",IP.TMK.RESD,29243,42432,57769,86960,104168,137878,
Brazil,BRA,"Trademark applications, direct nonresident",IP.TMK.NRES,3101,4279,6111,21269,23524,28490,
Brazil,BRA,"Patent applications, residents",IP.PAT.RESD,3839,2149,2389,3179,4228,5200,
Brazil,BRA,"Patent applications, nonresidents",IP.PAT.NRES,5385,6228,5148,14104,20771,22810,
Brazil,BRA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,41754.9,53606.6,
Brazil,BRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,1.00084,1.15869,,
Brazil,BRA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,12000000,12000000,125190000,189605958.5,650833689.7,642157301.2
Brazil,BRA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,38000000,54000000,1414582000,3225748879,5140803656,5211813393
Barbados,BRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,22.7147219,12.13086509,24.34814584,
Barbados,BRB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,22340068,18332852,38201403,
Barbados,BRB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Barbados,BRB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Barbados,BRB,"Trademark applications, total",IP.TMK.TOTL,,347,,,1196,1094,
Barbados,BRB,"Trademark applications, direct resident",IP.TMK.RESD,,43,,,135,202,
Barbados,BRB,"Trademark applications, direct nonresident",IP.TMK.NRES,,304,,,1061,892,
Barbados,BRB,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Barbados,BRB,"Patent applications, nonresidents",IP.PAT.NRES,,44,,,88,41,
Barbados,BRB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,27.7,48.4,
Barbados,BRB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Barbados,BRB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,350000,600000,250000,3431865.74,,
Barbados,BRB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,2050000,4000000,23700000,19147648.53,,
Brunei Darussalam,BRN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Brunei Darussalam,BRN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Brunei Darussalam,BRN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Brunei Darussalam,BRN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Brunei Darussalam,BRN,"Trademark applications, total",IP.TMK.TOTL,,,880,1423,725,,
Brunei Darussalam,BRN,"Trademark applications, direct resident",IP.TMK.RESD,,,9,31,33,,
Brunei Darussalam,BRN,"Trademark applications, direct nonresident",IP.TMK.NRES,,,871,1392,692,,
Brunei Darussalam,BRN,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Brunei Darussalam,BRN,"Patent applications, nonresidents",IP.PAT.NRES,,,,21,,,
Brunei Darussalam,BRN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,47.7,216.9,
Brunei Darussalam,BRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Brunei Darussalam,BRN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Brunei Darussalam,BRN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,20079402.67,
Bhutan,BTN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,0.1373106102,,
Bhutan,BTN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,394616,,
Bhutan,BTN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Bhutan,BTN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Bhutan,BTN,"Trademark applications, total",IP.TMK.TOTL,,,,440,508,673,
Bhutan,BTN,"Trademark applications, direct resident",IP.TMK.RESD,,,,3,,,
Bhutan,BTN,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,437,508,673,
Bhutan,BTN,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Bhutan,BTN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Bhutan,BTN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,17.2,40.2,
Bhutan,BTN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Bhutan,BTN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,13001.22064,37225.33592,22012.51734
Bhutan,BTN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,167599.4428,355875.6014,279474.1542
Botswana,BWA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,0.5072570926,0.3996787575,0.3976245632,
Botswana,BWA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,12621851,14725119,27168930,
Botswana,BWA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Botswana,BWA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Botswana,BWA,"Trademark applications, total",IP.TMK.TOTL,,573,,,600,1948,
Botswana,BWA,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,537,
Botswana,BWA,"Trademark applications, direct nonresident",IP.TMK.NRES,,573,,,600,1411,
Botswana,BWA,"Patent applications, residents",IP.PAT.RESD,,,,,,1,
Botswana,BWA,"Patent applications, nonresidents",IP.PAT.NRES,,18,,,,6,
Botswana,BWA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,154.2,226.6,
Botswana,BWA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Botswana,BWA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,130346.2985,589497.1892,568000.2351
Botswana,BWA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,7847496.975,5776673.744,11408333.54,6090083.129,15634954.49
Central African Republic,CAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,0.0826881687,17.10639885,0.08735994274,
Central African Republic,CAF,High-technology exports (current US$),TX.VAL.TECH.CD,,,,45183,477838,43338,
Central African Republic,CAF,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Central African Republic,CAF,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Central African Republic,CAF,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Central African Republic,CAF,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Central African Republic,CAF,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Central African Republic,CAF,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Central African Republic,CAF,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Central African Republic,CAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,14.3,28.9,
Central African Republic,CAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Central African Republic,CAF,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Central African Republic,CAF,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Canada,CAN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,13.75593582,17.72942835,14.04658137,12.93471424,
Canada,CAN,High-technology exports (current US$),TX.VAL.TECH.CD,,,10122181560,29780009925,23963441244,23974176827,
Canada,CAN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,1236.07973,1521.70594,,
Canada,CAN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,3514.44013,4649.21748,,
Canada,CAN,"Trademark applications, total",IP.TMK.TOTL,10713,15219,25681,46252,45220,54665,
Canada,CAN,"Trademark applications, direct resident",IP.TMK.RESD,,9106,13948,22080,20449,23652,
Canada,CAN,"Trademark applications, direct nonresident",IP.TMK.NRES,,6113,11733,24172,24771,31013,
Canada,CAN,"Patent applications, residents",IP.PAT.RESD,1814,1648,2549,4187,4550,4078,
Canada,CAN,"Patent applications, nonresidents",IP.PAT.NRES,29546,22699,24375,35435,30899,30667,
Canada,CAN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,56734.1,57355.8,
Canada,CAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,1.86873,1.84066,,
Canada,CAN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,234647639.9,2324370055,2813795309,4208305668,4458212598
Canada,CAN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,1663735510,3563990016,9730797451,10611404733,10927619386
Central Europe and the Baltics,CEB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,9.682583843,11.73781378,10.63398075,
Central Europe and the Baltics,CEB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,11990369204,57632243707,64839588741,
Central Europe and the Baltics,CEB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,443.092608,494.1704151,,
Central Europe and the Baltics,CEB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,1373.223074,1830.555036,,
Central Europe and the Baltics,CEB,"Trademark applications, total",IP.TMK.TOTL,2790,2132,24946,128866,80419,65530,
Central Europe and the Baltics,CEB,"Trademark applications, direct resident",IP.TMK.RESD,993,708,4963,41252,48144,45834,
Central Europe and the Baltics,CEB,"Trademark applications, direct nonresident",IP.TMK.NRES,1797,1424,19983,87614,32275,19696,
Central Europe and the Baltics,CEB,"Patent applications, residents",IP.PAT.RESD,8697,13665,9533,6060,7648,7518,
Central Europe and the Baltics,CEB,"Patent applications, nonresidents",IP.PAT.NRES,6115,4745,3926,17805,547,405,
Central Europe and the Baltics,CEB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,72531,85642.6,
Central Europe and the Baltics,CEB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.7468857663,0.8754612851,,
Central Europe and the Baltics,CEB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,48527928.97,292285328,3164745176,3011045814,3101721133
Central Europe and the Baltics,CEB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,35895240.69,1138630353,6417107645,7558906843,8309975014
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,15.57671706,22.18982534,25.33659826,27.08277979,
Switzerland,CHE,High-technology exports (current US$),TX.VAL.TECH.CD,,,9277551820,15866413327,42679710697,54886911951,
Switzerland,CHE,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,2313.83889,,,
Switzerland,CHE,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,3643.11003,,,
Switzerland,CHE,"Trademark applications, total",IP.TMK.TOTL,5096,4619,17225,28654,27853,30385,
Switzerland,CHE,"Trademark applications, direct resident",IP.TMK.RESD,3412,2757,3596,9043,11175,11745,
Switzerland,CHE,"Trademark applications, direct nonresident",IP.TMK.NRES,1684,1862,13629,19611,16678,18640,
Switzerland,CHE,"Patent applications, residents",IP.PAT.RESD,5927,4049,2987,2083,1622,1462,
Switzerland,CHE,"Patent applications, nonresidents",IP.PAT.NRES,13479,5613,1081,468,533,309,
